"ID","condition","correct","rt"
4,1,1,519.978825573947
4,1,1,646.48432214266
4,1,1,485.811033548561
4,1,1,467.947218505517
4,1,1,395.731138606
4,1,1,667.7395738521
4,1,1,527.167924714016
4,1,1,496.703438700597
4,1,1,755.892790807449
4,1,1,740.30449605356
4,1,1,602.255088584149
4,1,1,579.386557688757
4,1,1,728.930510124695
4,1,1,831.368298443649
4,1,0,438.183090225835
4,1,1,711.504860800277
4,1,1,574.746425064485
4,1,0,541.719130892031
4,1,1,670.175994798966
4,1,1,853.283102585669
4,1,1,667.878315964295
4,1,0,614.349460599984
4,1,0,1672.17235952368
4,1,1,558.44460151681
4,1,1,372.956487304483
4,1,1,774.268979727117
4,1,1,1172.32618469517
4,1,1,487.303085889979
4,1,1,595.0199493261
4,1,1,359.943986370202
4,1,1,618.690671932035
4,1,1,642.221311586607
4,1,0,495.659332041912
4,1,1,592.18566269232
4,1,1,389.806076949622
4,1,1,471.50898800371
4,1,1,530.518590677769
4,1,0,762.069242856421
4,1,1,406.420210908891
4,1,0,657.122965709844
4,1,1,466.225515040093
4,1,1,422.335750011225
4,1,1,460.526942101442
4,1,1,526.657625253303
4,1,1,1039.5940010431
4,1,1,1105.94875817075
4,1,1,668.928369505417
4,1,1,431.249070917006
4,1,0,415.28480320183
4,1,1,458.93513484303
4,1,0,461.62067560427
4,1,1,591.098754893622
4,1,1,389.997419324663
4,1,1,431.71575996195
4,1,1,701.441483566884
4,1,1,2674.74097771808
4,1,1,649.757644414851
4,1,1,370.401333200641
4,1,1,571.448785234501
4,1,1,792.889765188233
4,1,1,760.568088697475
4,1,1,529.243021846977
4,1,1,579.467201317793
4,1,1,375.112574617291
4,1,1,366.284789563363
4,1,1,488.568127762791
4,1,1,749.940206141281
4,1,1,538.127762970853
4,1,0,636.773441603769
4,1,1,607.305236860124
4,1,1,471.21894527808
4,1,1,614.933545122698
4,1,1,588.766564705624
4,1,1,490.436937717125
4,1,1,835.801169408771
4,1,1,695.396063999676
4,1,0,508.787099302465
4,1,0,1242.31662903195
4,1,0,622.910897357514
4,1,0,391.631465775389
4,1,1,530.235361107869
4,1,1,489.409557797465
4,1,1,695.549443876609
4,1,1,504.414497113798
4,1,1,547.232583246439
4,1,0,614.058454036096
4,1,1,389.547407947723
4,1,1,426.998213099277
4,1,1,611.118542345602
4,1,1,702.623625910124
4,1,1,524.65778360281
4,1,1,688.296750797416
4,1,1,613.097939242371
4,1,0,570.930288676528
4,1,1,629.104580142789
4,1,1,528.651447330604
4,1,1,783.002704958035
4,1,0,768.75560817999
4,1,1,664.000046553516
4,1,0,488.336924693926
4,1,1,770.907422112739
4,1,1,683.867537819031
4,1,1,396.565675210003
4,1,1,384.965939339365
4,1,0,376.473778412522
4,1,1,713.028790220858
4,1,1,725.14051573081
4,1,0,465.449088802827
4,1,1,639.320648418996
4,1,0,395.529084773123
4,1,1,560.618774827215
4,1,1,900.920007443195
4,1,1,442.658225001458
4,1,1,461.844654070454
4,1,0,773.944933507611
4,1,1,576.512695912567
4,1,1,679.49013711071
4,1,1,424.540468614557
4,1,0,761.817661245591
4,1,1,610.30038473053
4,1,1,640.178300983785
4,1,1,759.908309628149
4,1,1,540.383846162513
4,1,1,683.521073854782
4,1,1,1032.01684646394
4,1,1,405.977314566337
4,1,1,404.616393846213
4,1,1,414.016360594657
4,1,1,808.758320743058
4,1,1,688.988562511146
4,1,0,1205.32218649849
4,1,1,532.674368628598
4,1,1,452.479111603478
4,1,0,726.960701970739
4,1,1,503.435263593209
4,1,1,402.332011434658
4,1,0,426.111576226793
4,1,0,525.306026239534
4,1,0,492.277484725864
4,1,1,439.545241085656
4,1,1,569.139135856981
4,1,1,386.26225723547
4,1,1,492.945660266765
4,1,0,525.164527767602
4,1,1,846.441425685096
4,1,1,677.222089384679
4,1,1,573.566341845445
4,1,1,764.439112967028
4,1,0,818.045253152116
4,1,1,398.748303359239
4,1,1,752.894806316043
4,1,0,459.082150410626
4,1,1,482.841817827687
4,1,1,709.572776008636
4,1,1,726.22146199518
4,1,1,519.383283736792
4,1,1,447.922150680057
4,1,1,379.080631581342
4,1,1,640.976762747189
4,1,1,372.673347071207
4,1,1,366.393434720037
4,1,1,834.933442554791
4,1,1,648.033914157622
4,1,1,360.385518093545
4,1,0,1101.2033244762
4,1,1,387.292657425694
4,1,1,570.130604898107
4,1,0,800.260040535923
4,1,1,557.937634646855
4,1,1,891.319323421625
4,1,0,488.085762212595
4,1,0,632.849773656491
4,1,1,624.752830414425
4,1,1,615.746756400243
4,1,1,646.5545193207
4,1,1,591.984304732618
4,1,1,363.701048602963
4,1,1,519.338683249037
4,1,0,761.029080743907
4,1,1,825.276838389376
4,1,0,939.131695087222
4,1,0,593.969117146564
4,1,1,443.132494483349
4,1,1,1022.53356801457
4,1,1,421.924522741516
4,1,1,467.286567296928
4,1,0,527.436474904105
4,1,0,841.189234845732
4,1,1,791.647641708259
4,1,0,487.738653089248
4,1,0,842.453326158631
4,1,1,732.832033324039
4,1,1,538.675012210855
4,1,1,788.555069557826
4,1,1,416.082502412142
4,1,1,570.793161499103
4,1,1,1032.81636386323
4,1,1,350.719030964742
4,1,1,555.649867071632
4,1,1,571.161953803367
4,1,1,650.951672615337
4,1,1,1211.9707710152
4,1,1,417.419194153804
4,1,1,452.923654328532
4,1,1,573.337298206074
4,1,1,635.576804390261
4,1,1,1015.94275343527
4,1,0,682.273923042274
4,1,1,855.318067356133
4,1,1,475.819726031106
4,1,0,594.006999407669
4,1,1,559.536941725498
4,1,1,478.96384543444
4,1,1,558.309172802066
4,1,1,537.58009472243
4,1,1,663.241140308114
4,1,1,460.276982950186
4,1,0,505.474289071558
4,1,1,819.340315175597
4,1,1,467.909729298977
4,1,1,1032.75521622282
4,1,1,516.510338268472
4,1,1,721.174610543137
4,1,0,646.343060529378
4,1,1,631.066025747184
4,1,1,767.186641704164
4,1,1,570.888418374684
4,1,1,757.720837536981
4,1,1,432.048839980868
4,1,1,555.322986871047
4,1,1,368.438402043617
4,1,0,594.659983278562
4,1,1,509.094244593646
4,1,1,926.014032007509
4,1,1,808.401211104922
4,1,1,671.609924559413
4,1,0,1108.05087576286
4,1,1,740.593708081699
4,1,1,538.362081323084
4,1,1,539.500937225384
4,1,1,564.803143852401
4,1,1,1028.0592683938
4,1,1,1106.37092469322
4,1,1,578.627295163801
4,1,1,1195.9520436953
4,1,0,586.608998437736
4,1,1,781.18641472049
4,1,1,415.013758939551
4,1,0,548.342784248018
4,1,1,653.754113459918
4,1,1,447.909397115899
4,2,1,365.843704283176
4,2,1,473.957980806602
4,2,1,554.886632101932
4,2,1,398.468601504622
4,2,1,377.903393791884
4,2,0,539.771378778232
4,2,1,542.795535528142
4,2,1,547.152744151487
4,2,1,420.020475272692
4,2,1,607.926104670475
4,2,1,368.703596543862
4,2,1,381.323895319302
4,2,1,520.527387032183
4,2,1,694.627601946955
4,2,1,372.908126350279
4,2,1,521.267268624101
4,2,1,628.775176072593
4,2,1,733.82057228053
4,2,1,506.670372527718
4,2,1,544.813515244418
4,2,1,437.054539897934
4,2,1,392.94177955115
4,2,1,512.336141894143
4,2,1,517.453224686046
4,2,1,369.193193116654
4,2,1,909.135955867634
4,2,1,539.650751504982
4,2,1,622.5442147217
4,2,1,447.800788100057
4,2,1,534.84354648114
4,2,1,398.259763820096
4,2,1,505.187247850249
4,2,1,605.481216566617
4,2,1,544.179498164613
4,2,1,451.371163090885
4,2,1,382.466428204776
4,2,1,508.744882347629
4,2,1,626.004908860372
4,2,1,536.838401539906
4,2,1,466.540628278027
4,2,1,791.517289382994
4,2,1,391.718815431034
4,2,1,722.593711811171
4,2,1,606.752251177237
4,2,1,650.62045623686
4,2,1,520.536717397499
4,2,1,439.655177071034
4,2,1,450.647410368475
4,2,1,665.684428681157
4,2,1,693.845407861721
4,2,1,563.501249061719
4,2,1,641.289343053086
4,2,1,511.211640552475
4,2,0,505.99793418655
4,2,1,661.63595188934
4,2,1,512.48193963129
4,2,1,675.207884743298
4,2,1,621.476630442246
4,2,1,342.905411349755
4,2,1,590.480164662161
4,2,1,533.018361883376
4,2,1,705.208030383416
4,2,1,470.811803409843
4,2,1,404.642076644091
4,2,1,366.398294111711
4,2,1,457.316703319017
4,2,1,503.000725644925
4,2,1,360.898392145426
4,2,1,795.154356323232
4,2,1,385.890711084769
4,2,1,738.309921717149
4,2,1,451.344268280959
4,2,1,511.797948838471
4,2,1,400.277415394317
4,2,1,608.222382402357
4,2,1,378.22319682508
4,2,1,650.344626122877
4,2,1,697.771318528489
4,2,1,542.358600383243
4,2,1,587.128929375398
4,2,1,548.7800584868
4,2,1,366.318999003989
4,2,1,630.837059307427
4,2,1,361.228492524718
4,2,1,349.741044865234
4,2,1,498.580364207054
4,2,1,416.873868078225
4,2,1,519.781300794545
4,2,1,389.588549748817
4,2,1,578.889120411279
4,2,1,500.94517264235
4,2,1,566.22207831879
4,2,1,530.729025363277
4,2,1,529.631099954223
4,2,1,697.261400220866
4,2,1,478.530642568313
4,2,1,391.032355016478
4,2,1,419.004785699502
4,2,1,768.565290819062
4,2,1,485.653346174543
4,2,1,493.087225101037
4,2,1,518.288584288097
4,2,1,384.963692661869
4,2,1,474.346884934195
4,2,1,413.389668884722
4,2,1,562.520313828287
4,2,1,588.503517952694
4,2,1,438.833121518924
4,2,1,530.465406441801
4,2,1,471.91523678304
4,2,1,683.297589873555
4,2,1,500.779468740853
4,2,1,708.582995618477
4,2,1,393.416181010063
4,2,1,426.751643073997
4,2,1,632.910377003972
4,2,1,856.899790465638
4,2,1,613.329627206416
4,2,1,460.706605229871
4,2,1,587.756264070778
4,2,1,560.413284487305
4,2,1,628.071096089219
4,2,1,565.966259351556
4,2,1,405.629199991598
4,2,1,387.491609223434
4,2,1,543.00864797478
4,2,1,427.334576510008
4,2,1,705.936936769586
4,2,1,787.453310212915
4,2,1,526.219756599775
4,2,1,450.746162167777
4,2,1,579.948546138585
4,2,1,479.271315713609
4,2,1,475.793619631667
4,2,1,586.29131572959
4,2,1,366.459043031049
4,2,1,381.041925595435
4,2,1,488.338379653242
4,2,1,361.792292137342
4,2,1,602.988281930942
4,2,0,578.533149428964
4,2,1,686.321277857637
4,2,1,367.067240739782
4,2,1,642.934245591526
4,2,1,745.929352424866
4,2,1,590.242573085107
4,2,1,531.925554564717
4,2,1,671.799355779993
4,2,1,551.988549885428
4,2,1,536.759299918711
4,2,1,539.553042605843
4,2,1,482.596710731278
4,2,1,429.631716548738
4,2,1,677.600349493999
4,2,1,461.274392375885
4,2,1,479.411231220527
4,2,1,558.555819455934
4,2,1,629.309108094395
4,2,1,685.714127376762
4,2,1,518.801943755308
4,2,1,555.015585893974
4,2,1,684.159000701909
4,2,1,363.781674125896
4,2,1,600.919603467508
4,2,1,441.905438834318
4,2,1,495.521416355494
4,2,1,512.86035307097
4,2,1,649.796029266302
4,2,1,488.023091457089
4,2,1,483.38658547861
4,2,1,479.875641451212
4,2,1,413.442704793248
4,2,1,623.77429790151
4,2,1,371.109867840651
4,2,1,385.222569406149
4,2,1,541.583348247609
4,2,1,446.97164233024
4,2,1,501.9006517838
4,2,1,501.791694154166
4,2,1,497.503932426077
4,2,1,510.635169046532
4,2,1,535.963367969494
4,2,1,430.89680107184
4,2,1,517.788689271436
4,2,1,376.543760897401
4,2,1,390.964208747387
4,2,1,670.992137082309
4,2,1,372.41697861523
4,2,1,620.466051876282
4,2,1,907.75734723785
4,2,1,460.770606116676
4,2,1,413.637371937556
4,2,1,738.80263201528
4,2,1,569.356116607501
4,2,1,414.146906766973
4,2,1,363.881807748065
4,2,1,573.700816114306
4,2,1,520.60879947895
4,2,1,727.435934850293
4,2,1,534.817740545507
4,2,1,461.572196483756
4,2,1,531.487098647126
4,2,1,499.80095501771
4,2,1,576.27857176318
4,2,1,467.467792392593
4,2,1,926.553985925319
4,2,1,338.781271825824
4,2,1,364.151207385263
4,2,1,532.56534157189
4,2,1,452.706985973171
4,2,1,484.811423624625
4,2,1,725.885147989293
4,2,1,445.292924655644
4,2,1,348.774220823473
4,2,1,418.839513007991
4,2,1,456.134817342057
4,2,1,737.591698940834
4,2,1,558.178116791686
4,2,1,461.913398848246
4,2,1,556.914335581325
4,2,1,448.033624822615
4,2,1,538.392397922786
4,2,1,405.685382716249
4,2,1,775.01196520759
4,2,1,598.794108504524
4,2,1,619.689666619201
4,2,1,514.524139277643
4,2,1,620.06223777977
4,2,1,613.339526187235
4,2,1,419.470570874672
4,2,1,598.853920450852
4,2,1,487.88180659823
4,2,1,576.729087004183
4,2,1,446.651911232133
4,2,1,426.85161406233
4,2,1,602.032637326992
4,2,1,634.005253400119
4,2,1,436.524161885761
4,2,1,348.188453404361
4,2,1,355.547167821252
4,2,1,538.570694398836
4,2,1,403.165022161932
4,2,1,493.375357727903
4,2,1,391.557032214467
4,2,1,342.94950814476
4,2,1,562.70189456785
4,2,1,363.618343931383
4,2,1,626.166908637433
4,2,1,367.006138167298
4,2,1,560.248444021996
4,2,1,356.060893307319
4,2,1,360.167575475124
4,2,1,884.335114262725
4,2,1,473.693447430844
4,2,1,517.813058201128
4,2,1,481.434213751533
4,2,1,682.517008841503
4,2,1,541.799170648803
4,2,0,623.520652803845
4,2,1,358.948114234193
4,2,1,374.208232423453
4,2,1,447.015168334603
4,2,1,445.55732093656
4,2,1,335.062467381203
4,2,1,382.036915106085
4,2,1,551.149403021018
4,2,1,565.47157654935
4,2,1,356.150550010633
4,2,1,690.125878315727
4,2,1,363.328564775345
4,2,1,587.074679637587
4,2,1,548.792515346332
4,2,1,358.225510464783
4,2,1,405.8225748862
4,2,1,495.807529601898
4,2,1,584.200576539143
4,2,0,437.201520564061
4,2,1,444.631265144696
4,2,1,359.884181701079
4,2,1,804.373020179819
4,2,1,506.772700896733
4,2,1,357.86280720758
4,2,1,359.069498487251
4,2,1,389.661170984945
4,2,1,536.69700201161
4,2,1,468.124536001474
4,2,1,554.946621118634
4,2,1,390.058170811472
4,2,1,575.426670175884
4,2,1,576.892016962929
4,2,1,472.789492471061
4,2,1,515.39351383335
4,2,1,461.189795670523
4,2,1,498.212205156001
4,2,1,505.256952980992
4,2,1,516.673564652362
4,2,1,634.953044286738
4,2,1,638.227817494147
4,2,1,579.449673070144
4,2,1,562.374588292262
4,2,1,431.092729682035
4,2,1,786.511050120956
4,2,1,591.758198412716
4,2,1,789.957316123915
4,2,1,589.674289272075
4,2,1,411.034438390024
4,2,1,536.986392388844
4,2,1,533.546097497055
4,2,1,419.729330179252
4,2,1,619.394062859882
4,2,1,418.120472466335
4,2,1,524.19781395484
4,2,1,355.070287758053
4,2,1,662.861596156887
4,2,1,654.418175341022
4,2,1,449.961394211383
4,2,1,724.938120924935
4,2,1,467.009329534484
4,2,1,382.407325942584
4,2,1,495.106144957788
4,2,1,536.317729744158
4,2,1,577.995785921582
4,2,1,604.567065921974
4,2,1,520.221018167281
4,2,1,426.181142838395
4,2,0,395.614748195227
4,2,1,396.716892246617
4,2,1,431.362587448507
4,2,1,472.480997755914
4,2,1,438.764080128943
4,2,1,389.234431893564
4,2,1,438.465522384374
4,2,1,440.47748478189
4,2,1,628.884273028466
4,2,1,562.119769591578
4,2,1,525.76644975864
4,2,1,396.02174975403
4,2,1,474.705397703155
4,2,1,583.020196268865
4,2,1,743.884480413977
4,2,1,693.513743486574
4,2,1,492.554475206199
4,2,1,615.265314354119
4,2,1,485.650577532941
4,2,1,352.841034631503
4,2,1,530.034213116784
4,2,1,355.491466195644
4,2,1,423.722491289344
4,2,1,586.006800495811
4,2,1,549.528538588195
4,2,1,406.650101915898
4,2,1,730.354747955687
4,2,1,374.664829149671
4,2,1,677.4466217911
4,2,1,517.710158294414
4,2,1,584.395927134585
4,2,1,356.550309116043
4,2,1,506.386180967309
4,2,1,490.287407774597
4,2,1,348.00109657322
4,2,1,661.193879300915
4,2,1,592.518751721345
4,2,1,551.657413770052
4,2,1,660.047786748387
4,2,1,579.431811928757
4,2,1,395.20692261054
4,2,1,720.933993040745
4,2,1,463.097669410321
4,2,1,428.322987469412
4,2,1,474.170986151082
4,2,1,711.925899201844
4,2,1,776.887880221886
4,2,1,581.389932568724
4,2,1,567.972418623433
4,2,1,443.124514185412
4,2,1,549.306562095323
4,2,1,427.912235031607
4,2,1,555.868688295363
4,2,1,473.832940287008
4,2,1,447.599311508817
4,2,1,633.605074837083
4,2,1,460.111866033331
4,2,1,617.521594048392
4,2,1,701.888651753437
4,2,1,419.833690430932
4,2,1,457.372849144988
4,2,1,416.666393156333
4,2,1,888.799683149361
4,2,1,436.20810258931
4,2,1,550.491135781893
4,2,1,484.302885299888
4,2,1,650.017782065314
4,2,1,775.364819626642
4,2,1,358.308460077232
4,2,1,503.247035128561
4,2,1,466.603739385198
4,2,1,381.591458438339
4,2,1,578.060085895366
4,2,1,577.887456830333
4,2,1,584.408049080757
5,1,1,423.155779323911
5,1,1,1038.54994524071
5,1,1,492.125130650637
5,1,1,402.189640772377
5,1,0,812.371873166319
5,1,1,487.052111411009
5,1,1,476.319425413354
5,1,1,496.913509592242
5,1,1,1055.78269445922
5,1,1,445.93912805727
5,1,1,480.68586179608
5,1,1,1533.78921695829
5,1,0,685.157563582589
5,1,1,427.484438507329
5,1,1,582.584193005625
5,1,1,678.150091738422
5,1,1,669.620155914562
5,1,1,573.469374463954
5,1,1,450.529460456769
5,1,1,380.997511008955
5,1,0,687.959756155669
5,1,1,554.052439943214
5,1,1,449.85147739365
5,1,0,633.50715383485
5,1,1,521.568359635095
5,1,1,797.562075107115
5,1,1,514.25340153233
5,1,1,572.611673731321
5,1,1,749.370627575013
5,1,1,397.464064022115
5,1,1,615.606589357984
5,1,1,434.661374264151
5,1,0,352.486937810672
5,1,1,421.831643135092
5,1,1,440.812383785787
5,1,1,542.835721021827
5,1,1,748.760008346342
5,1,1,771.831834228286
5,1,1,601.990063541325
5,1,1,625.401796513362
5,1,1,1385.80683689517
5,1,1,449.835686703194
5,1,1,539.174268736802
5,1,1,524.55078902425
5,1,1,1151.24493392267
5,1,1,657.830356325314
5,1,1,415.67118412425
5,1,1,620.255346114731
5,1,1,465.675230494188
5,1,0,552.092853853194
5,1,0,520.262166068362
5,1,1,637.692047303392
5,1,1,570.15793884145
5,1,1,643.44528904759
5,1,1,613.761566567945
5,1,1,398.33137069117
5,1,1,426.939312378943
5,1,1,578.01873051556
5,1,0,571.119498155506
5,1,0,542.275622314838
5,1,1,546.470123182752
5,1,1,966.960252556969
5,1,1,500.328053586225
5,1,1,609.261765920668
5,1,1,786.790341570292
5,1,0,380.07967035788
5,1,0,522.999011751972
5,1,1,476.39965753341
5,1,0,838.961097447173
5,1,1,607.962697421382
5,1,1,469.419977852295
5,1,1,590.471661157435
5,1,1,692.409564442946
5,1,0,883.815183335934
5,1,1,490.008725010248
5,1,1,595.929678289349
5,1,1,508.34357867067
5,1,0,385.757141829147
5,1,1,658.970165155034
5,1,0,535.713383818841
5,1,1,444.610775458592
5,1,1,2012.46458537048
5,1,1,640.609532028272
5,1,1,608.374197461537
5,1,1,486.548408080272
5,1,1,623.744960125589
5,1,1,664.67648842524
5,1,0,1307.05980799653
5,1,0,760.15353204689
5,1,1,1509.37305953246
5,1,1,1075.92867325238
5,1,1,591.353693140214
5,1,1,423.619356678506
5,1,1,688.94041947118
5,1,0,776.150333490564
5,1,0,799.324354744959
5,1,1,710.51326141561
5,1,1,424.539547426439
5,1,1,533.318832673844
5,1,0,669.713259133122
5,1,1,389.132794024419
5,1,1,554.283326047163
5,1,1,419.596815223619
5,1,1,398.966710371203
5,1,1,759.228894303149
5,1,1,866.20226996017
5,1,1,1052.01306759928
5,1,1,501.669008320625
5,1,1,466.077942510985
5,1,1,723.313828869642
5,1,1,552.087220874583
5,1,1,652.23090317497
5,1,1,593.853526500788
5,1,0,430.683896531431
5,1,1,692.048199537994
5,1,1,603.160921522837
5,1,1,628.657255569549
5,1,0,669.134664109366
5,1,1,775.832111481708
5,1,1,409.163260370456
5,1,1,526.509968314248
5,1,1,592.444372858366
5,1,0,771.987444055388
5,1,1,567.784167001154
5,1,1,521.445503186596
5,1,1,754.119309446853
5,1,1,580.378575034993
5,1,1,413.793089230997
5,1,1,459.406671815167
5,1,0,441.380821573142
5,1,0,1231.46630640015
5,1,1,765.701931293478
5,1,1,576.863840934875
5,1,1,849.206645347223
5,1,1,560.129940712149
5,1,1,653.523699217573
5,1,1,677.057358372807
5,1,1,786.215306687383
5,1,1,354.687414700356
5,1,1,916.725477336105
5,1,1,349.167356435084
5,1,1,497.548138630263
5,1,1,392.806212646635
5,1,1,407.78419640192
5,1,1,401.44315204114
5,1,1,437.640151160959
5,1,1,781.991040483882
5,1,1,756.41219240624
5,1,1,633.677482578353
5,1,1,638.941295181584
5,1,1,437.061519309903
5,1,1,500.734070056344
5,1,1,863.188047383235
5,1,1,454.794982888453
5,1,1,397.987696934473
5,1,1,520.041668305211
5,1,1,851.819870420581
5,1,1,504.080948376701
5,1,1,641.656758335262
5,1,1,634.771547963175
5,1,1,623.838220857101
5,1,0,667.706463467047
5,1,1,617.582706398801
5,1,0,571.587564868767
5,1,1,696.208659106152
5,1,1,628.324537954932
5,1,0,489.059192689657
5,1,1,452.222156111268
5,1,1,667.014345371472
5,1,1,698.966027804349
5,1,1,395.513785346187
5,1,1,544.993358079703
5,1,1,394.971206847737
5,1,1,609.689678782632
5,1,1,467.796650498975
5,1,1,687.781522494522
5,1,1,370.202356652516
5,1,1,660.823233276103
5,1,1,861.189420398759
5,1,1,658.222177065316
5,1,0,492.323206555426
5,1,1,468.546602382839
5,1,1,592.415320373964
5,1,1,750.918018301571
5,1,1,667.045451111074
5,1,1,864.555626076253
5,1,1,609.957817033428
5,1,1,751.222679085263
5,1,0,549.502441519189
5,1,0,889.993813169893
5,1,1,750.287089200054
5,1,1,443.017912375142
5,1,0,569.564913154663
5,1,1,777.525108880445
5,1,1,669.130642206371
5,1,1,464.802226235918
5,1,1,540.300767729942
5,1,1,534.598659671037
5,1,1,858.915087358287
5,1,1,678.574585051687
5,1,1,633.381537273027
5,1,1,505.155879355382
5,1,1,618.244026681857
5,1,1,832.194036102925
5,1,1,652.074574312629
5,1,1,569.535894157605
5,1,1,445.72561922612
5,1,1,528.430221065869
5,1,0,531.950522887501
5,1,1,442.513701181595
5,1,0,569.770116320306
5,1,0,455.30434201701
5,1,1,734.421527856504
5,1,1,1025.01960793256
5,1,1,436.641812027439
5,1,1,883.968261010842
5,1,0,537.890528822201
5,1,1,352.900629057295
5,1,1,684.21127741617
5,1,1,457.160694797653
5,1,1,406.631478821438
5,1,1,1176.99718612348
5,1,1,713.106632008136
5,1,1,545.560130451613
5,1,1,544.824572787295
5,1,1,499.109240183993
5,1,1,496.778737048611
5,1,1,679.839459089217
5,1,0,765.57462659154
5,1,1,715.296400352093
5,1,1,465.688721369809
5,1,0,404.35968894456
5,1,0,573.04418965471
5,1,1,706.484542496797
5,1,1,554.017783805061
5,1,0,440.31307262821
5,1,1,404.759043442499
5,1,0,891.294189392458
5,1,0,956.125337015885
5,1,1,574.4158677243
5,1,0,705.395191918297
5,1,1,463.581808614302
5,1,1,598.609164639469
5,1,0,607.24743277379
5,1,1,890.712949166608
5,1,0,1312.7821671983
5,1,1,778.535276280163
5,1,1,679.346332268982
5,1,1,390.203067073764
5,1,1,480.765121109846
5,1,1,984.320116738157
5,1,1,606.506976353879
5,1,1,1013.79591865161
5,1,1,838.013350269163
5,1,1,586.016232881306
5,1,1,489.201070343559
5,1,1,545.069516480584
5,1,0,1248.95979813371
5,1,0,453.254634038017
5,1,1,710.044798850155
5,1,1,1113.53568400844
5,1,1,384.464314083284
5,1,0,522.362693752516
5,1,1,469.574578092367
5,1,1,490.561582339726
5,1,1,675.690366963987
5,1,1,679.360430896349
5,1,1,797.140858794508
5,1,1,668.533853819517
5,1,1,686.75705527273
5,1,1,551.287587417855
5,1,1,715.045953906753
5,1,1,445.384564728419
5,1,1,707.880947288051
5,1,0,435.930759685332
5,1,1,908.736519373585
5,1,1,445.455025014385
5,1,1,478.411318588138
5,1,1,748.837258366756
5,1,1,569.833501654087
5,1,1,683.983004500075
5,1,1,801.909482004555
5,1,1,698.683861694732
5,1,1,460.176575221056
5,1,0,677.580401186545
5,1,1,1056.64479259735
5,1,0,586.095273198277
5,1,0,563.82134450095
5,1,1,560.652125243148
5,1,1,595.956324819765
5,1,0,465.909257192063
5,1,1,454.372478396658
5,1,1,373.025455051319
5,1,1,407.550266495504
5,1,1,889.134653925244
5,1,1,507.794890624436
5,1,1,481.303358508767
5,1,0,606.132102663034
5,1,0,388.504209940886
5,1,0,528.60553139036
5,1,1,382.960403511167
5,1,1,623.974753690945
5,1,1,762.35747893339
5,1,1,550.123456030196
5,1,1,418.131984604014
5,1,1,621.250212327871
5,1,1,904.772673043497
5,1,1,402.02650044014
5,1,1,559.843799234622
5,1,1,732.130345480431
5,1,0,709.349231448645
5,1,1,367.307124617387
5,1,1,408.839648929532
5,1,1,756.507268121447
5,1,0,492.000804124844
5,1,1,639.827187665859
5,1,1,412.693155079966
5,1,1,881.170553816796
5,1,1,843.093758917823
5,1,1,425.451952458731
5,1,1,620.752605830015
5,1,1,584.112678528239
5,1,1,412.613152026309
5,1,1,692.577651021701
5,1,1,737.980994295812
5,1,1,548.484490643293
5,1,1,438.229485114512
5,1,0,847.657628494146
5,1,1,776.133412111396
5,1,1,746.998342887971
5,1,0,840.706132100714
5,1,0,636.405411319268
5,1,1,526.705382562687
5,1,1,468.411832273535
5,1,1,559.893157902537
5,1,1,609.497362584298
5,1,1,360.431518134535
5,1,1,713.660478355982
5,1,0,546.491073216635
5,1,1,1117.30433323091
5,1,0,515.906379271263
5,1,1,757.737036316584
5,1,1,641.697060517748
5,1,1,551.599052118833
5,1,1,711.090426354751
5,1,1,571.468388759416
5,1,1,758.703559175063
5,1,1,415.933057741045
5,1,1,530.711554434175
5,1,1,920.280311040954
5,1,1,460.272563576447
5,1,1,655.483069144883
5,1,1,515.965788012003
5,1,0,454.361678979298
5,1,1,588.446388911208
5,1,1,433.729230102348
5,1,1,519.438137916077
5,1,1,699.59708968923
5,1,0,557.241734876756
5,1,0,586.697229648597
5,1,1,358.082351784365
5,1,1,715.76992445997
5,1,0,696.397899646314
5,1,1,456.003360082725
5,1,1,798.061058736129
5,1,1,682.268073720276
5,1,1,469.672110071139
5,1,1,509.175781857572
5,1,1,454.785713371919
5,1,1,705.652750654094
5,1,1,1367.20059199923
5,1,1,408.987139083379
5,1,1,444.616340670287
5,1,0,501.312532485386
5,1,1,519.690335937278
5,1,1,453.579708504275
5,1,1,483.271951168773
5,1,0,464.608803725053
5,1,1,423.063834822814
5,1,1,441.311722411334
5,1,0,642.632113847137
5,1,0,520.369040610467
5,1,0,553.789919610587
5,1,1,855.411794446831
5,1,1,624.859185244012
5,1,0,568.606613713968
5,1,0,625.705672494527
5,1,0,411.495531693691
5,1,1,545.838807930865
5,1,1,371.360940968729
5,1,1,405.293907337524
5,1,1,785.450276801678
5,1,1,546.486232018895
5,1,1,435.401449510834
5,1,1,526.369390879536
5,1,0,559.899383563274
5,1,0,642.802126060678
5,1,1,546.246717851761
5,1,0,490.526131328588
5,1,1,756.946895951068
5,2,1,720.5066137235
5,2,1,575.274141920094
5,2,1,385.113424726165
5,2,1,370.453581825867
5,2,1,974.939844471402
5,2,1,440.002065692211
5,2,1,735.762085097549
5,2,1,610.417096376547
5,2,1,531.326239907209
5,2,1,651.87033997566
5,2,1,590.181350560229
5,2,1,414.135614215761
5,2,1,655.391119281373
5,2,1,503.037508804215
5,2,1,385.561811475869
5,2,1,753.310090811641
5,2,1,749.890612489942
5,2,1,352.231919060608
5,2,1,471.788356715779
5,2,1,436.435251431467
5,2,1,740.428645879611
5,2,1,516.535458079075
